sale_id,customer_id,product_id,store_id,sale_date,quantity,total_amount,sale_date_key,payment_type,channel,customer_key,product_key,store_key,promotion_key,date_key,rejection_reason,rejection_timestamp,additional_info
SALE100125,CUST1123,PROD1101,STORE147,2021-12-05,1,576.53,20211205,Credit Card,InStore,,102,48,1,20211205,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100126,CUST7460,PROD1189,STORE179,2020-03-26,9,7732.349999999999,20200326,Credit Card,InStore,,190,80,1,20200326,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100127,CUST2629,PROD1486,STORE199,2024-08-21,6,1373.6999999999998,20240821,Credit Card,InStore,,487,100,1,20240821,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100128,CUST6672,PROD1186,STORE186,2025-08-21,7,2687.79,20250821,Credit Card,InStore,,187,87,1,20250821,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100129,CUST10425,PROD1372,STORE130,2025-01-02,3,1712.8200000000002,20250102,Credit Card,InStore,,373,31,1,20250102,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100130,CUST2320,PROD1002,STORE193,2025-02-01,2,1883.92,20250201,Credit Card,InStore,,3,94,1,20250201,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100131,CUST3538,PROD1099,STORE180,2021-07-11,3,956.49,20210711,Credit Card,InStore,,100,81,1,20210711,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100132,CUST10694,PROD1245,STORE125,2020-10-05,6,1442.52,20201005,Credit Card,InStore,,246,26,1,20201005,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100133,CUST3589,PROD1227,STORE151,2023-06-02,9,8548.470000000001,20230602,Credit Card,InStore,,228,52,1,20230602,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100134,CUST8774,PROD1260,STORE145,2023-02-17,1,420.52,20230217,Credit Card,InStore,,261,46,1,20230217,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100135,CUST8406,PROD1352,STORE164,2020-09-11,5,621.65,20200911,Credit Card,InStore,,353,65,1,20200911,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100136,CUST5478,PROD1477,STORE141,2021-08-26,4,2550.64,20210826,Credit Card,InStore,,478,42,1,20210826,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100137,CUST8011,PROD1244,STORE151,2023-08-15,9,2869.47,20230815,Credit Card,InStore,,245,52,1,20230815,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100138,CUST8335,PROD1347,STORE173,2025-03-03,5,989.75,20250303,Credit Card,InStore,,348,74,1,20250303,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100139,CUST8837,PROD1454,STORE133,2024-03-05,5,4369.599999999999,20240305,Credit Card,InStore,,455,34,1,20240305,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100140,CUST9700,PROD1293,STORE114,2024-09-09,9,2401.47,20240909,Credit Card,InStore,,294,15,1,20240909,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100141,CUST4137,PROD1130,STORE110,2020-02-27,9,6361.650000000001,20200227,Credit Card,InStore,,131,11,1,20200227,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100142,CUST2408,PROD1069,STORE143,2023-03-16,2,144.18,20230316,Credit Card,InStore,,70,44,1,20230316,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100143,CUST2111,PROD1461,STORE171,2024-11-10,4,1087.64,20241110,Credit Card,InStore,,462,72,1,20241110,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100144,CUST4877,PROD1446,STORE136,2025-08-16,4,1854.24,20250816,Credit Card,InStore,,447,37,1,20250816,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100145,CUST6487,PROD1330,STORE176,2022-05-05,6,4157.22,20220505,Credit Card,InStore,,331,77,1,20220505,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100146,CUST5825,PROD1254,STORE135,2020-06-25,9,2425.5,20200625,Credit Card,InStore,,255,36,1,20200625,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100147,CUST2527,PROD1158,STORE133,2021-09-02,5,4005.85,20210902,Credit Card,InStore,,159,34,1,20210902,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100148,CUST10317,PROD1466,STORE112,2024-12-26,2,1106.66,20241226,Credit Card,InStore,,467,13,1,20241226,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100149,CUST2321,PROD1433,STORE177,2024-06-08,7,2891.77,20240608,Credit Card,InStore,,434,78,1,20240608,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100150,CUST4952,PROD1439,STORE154,2022-10-20,3,2159.07,20221020,Credit Card,InStore,,440,55,1,20221020,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100151,CUST4115,PROD1484,STORE138,2025-03-13,5,2512.1,20250313,Credit Card,InStore,,485,39,1,20250313,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100152,CUST2134,PROD1497,STORE199,2025-02-16,5,2465.9,20250216,Credit Card,InStore,,498,100,1,20250216,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100153,CUST4525,PROD1227,STORE186,2021-11-06,5,3126.3,20211106,Credit Card,InStore,,228,87,1,20211106,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100154,CUST5470,PROD1454,STORE126,2023-12-07,5,2344.7,20231207,Credit Card,InStore,,455,27,1,20231207,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100155,CUST3963,PROD1023,STORE124,2023-11-28,9,1297.08,20231128,Credit Card,InStore,,24,25,1,20231128,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100156,CUST7895,PROD1150,STORE160,2023-03-07,1,869.44,20230307,Credit Card,InStore,,151,61,1,20230307,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100157,CUST9075,PROD1056,STORE114,2022-06-04,8,994.64,20220604,Credit Card,InStore,,57,15,1,20220604,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100158,CUST9071,PROD1176,STORE172,2024-05-02,4,2088.84,20240502,Credit Card,InStore,,177,73,1,20240502,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100159,CUST5378,PROD1136,STORE144,2020-02-15,5,4784.2,20200215,Credit Card,InStore,,137,45,1,20200215,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100160,CUST9752,PROD1277,STORE100,2023-05-31,2,280.96,20230531,Credit Card,InStore,,278,1,1,20230531,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100161,CUST3742,PROD1289,STORE198,2025-09-24,1,235.14,20250924,Credit Card,InStore,,290,99,1,20250924,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100162,CUST5704,PROD1199,STORE120,2021-04-10,4,3872.48,20210410,Credit Card,InStore,,200,21,1,20210410,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100163,CUST5452,PROD1413,STORE119,2021-11-22,7,1738.9399999999998,20211122,Credit Card,InStore,,414,20,1,20211122,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100164,CUST7743,PROD1260,STORE158,2020-07-10,8,3488.8,20200710,Credit Card,InStore,,261,59,1,20200710,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100165,CUST10621,PROD1124,STORE138,2025-06-04,2,1419.02,20250604,Credit Card,InStore,,125,39,1,20250604,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100166,CUST6630,PROD1457,STORE193,2020-07-24,4,3483.16,20200724,Credit Card,InStore,,458,94,1,20200724,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100167,CUST3562,PROD1193,STORE171,2022-04-06,6,2774.04,20220406,Credit Card,InStore,,194,72,1,20220406,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100168,CUST8434,PROD1472,STORE120,2024-04-19,4,1630.8,20240419,Credit Card,InStore,,473,21,1,20240419,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100169,CUST4366,PROD1469,STORE147,2022-06-04,7,4172.84,20220604,Credit Card,InStore,,470,48,1,20220604,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100170,CUST8078,PROD1011,STORE172,2024-05-30,6,1340.1,20240530,Credit Card,InStore,,12,73,1,20240530,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100171,CUST9804,PROD1356,STORE120,2020-01-19,3,87.0,20200119,Credit Card,InStore,,357,21,1,20200119,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100172,CUST5545,PROD1431,STORE178,2023-07-17,4,1610.16,20230717,Credit Card,InStore,,432,79,1,20230717,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100173,CUST10845,PROD1167,STORE181,2023-05-04,7,1573.11,20230504,Credit Card,InStore,,168,82,1,20230504,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100174,CUST1571,PROD1227,STORE130,2021-10-27,4,2362.6,20211027,Credit Card,InStore,,228,31,1,20211027,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100175,CUST4748,PROD1311,STORE145,2024-11-29,5,2313.25,20241129,Credit Card,InStore,,312,46,1,20241129,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100176,CUST1901,PROD1432,STORE156,2021-12-23,9,7016.67,20211223,Credit Card,InStore,,433,57,1,20211223,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100177,CUST3309,PROD1467,STORE169,2025-10-26,3,1357.9499999999998,20251026,Credit Card,InStore,,468,70,1,20251026,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100178,CUST7182,PROD1204,STORE142,2021-08-23,6,1025.22,20210823,Credit Card,InStore,,205,43,1,20210823,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100179,CUST7232,PROD1153,STORE194,2024-01-29,1,928.8,20240129,Credit Card,InStore,,154,95,1,20240129,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100180,CUST6839,PROD1183,STORE172,2023-03-19,9,4132.4400000000005,20230319,Credit Card,InStore,,184,73,1,20230319,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100181,CUST7514,PROD1172,STORE111,2024-08-19,9,2563.65,20240819,Credit Card,InStore,,173,12,1,20240819,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100182,CUST10481,PROD1301,STORE120,2023-11-25,1,847.94,20231125,Credit Card,InStore,,302,21,1,20231125,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100183,CUST8300,PROD1132,STORE133,2022-09-06,8,4971.68,20220906,Credit Card,InStore,,133,34,1,20220906,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100184,CUST4096,PROD1078,STORE143,2024-05-09,4,2163.28,20240509,Credit Card,InStore,,79,44,1,20240509,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100185,CUST10822,PROD1102,STORE161,2021-06-20,6,4200.18,20210620,Credit Card,InStore,,103,62,1,20210620,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100186,CUST4458,PROD1110,STORE107,2021-02-20,9,405.09,20210220,Credit Card,InStore,,111,8,1,20210220,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100187,CUST9019,PROD1252,STORE113,2024-09-03,6,1309.68,20240903,Credit Card,InStore,,253,14,1,20240903,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100188,CUST4971,PROD1401,STORE176,2022-05-05,7,3268.02,20220505,Credit Card,InStore,,402,77,1,20220505,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100189,CUST4661,PROD1283,STORE195,2020-09-01,2,617.16,20200901,Credit Card,InStore,,284,96,1,20200901,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100190,CUST2291,PROD1414,STORE148,2020-10-01,1,621.7,20201001,Credit Card,InStore,,415,49,1,20201001,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100191,CUST9589,PROD1139,STORE144,2023-12-14,8,588.08,20231214,Credit Card,InStore,,140,45,1,20231214,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100192,CUST3532,PROD1399,STORE172,2024-08-12,3,778.26,20240812,Credit Card,InStore,,400,73,1,20240812,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100193,CUST3129,PROD1255,STORE117,2023-02-19,7,1993.74,20230219,Credit Card,InStore,,256,18,1,20230219,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100194,CUST10370,PROD1230,STORE166,2020-04-26,8,1786.8,20200426,Credit Card,InStore,,231,67,1,20200426,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100195,CUST2711,PROD1237,STORE179,2021-09-18,3,2200.65,20210918,Credit Card,InStore,,238,80,1,20210918,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100196,CUST6802,PROD1250,STORE188,2021-09-29,7,4335.8,20210929,Credit Card,InStore,,251,89,1,20210929,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100197,CUST9058,PROD1302,STORE161,2023-01-22,9,8504.369999999999,20230122,Credit Card,InStore,,303,62,1,20230122,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100198,CUST3489,PROD1383,STORE148,2024-07-22,2,1319.54,20240722,Credit Card,InStore,,384,49,1,20240722,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100199,CUST2169,PROD1156,STORE183,2022-07-26,8,7856.08,20220726,Credit Card,InStore,,157,84,1,20220726,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100200,CUST5057,PROD1049,STORE102,2025-05-15,6,1882.44,20250515,Credit Card,InStore,,50,3,1,20250515,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100201,CUST7613,PROD1235,STORE163,2023-11-14,9,8548.470000000001,20231114,Credit Card,InStore,,236,64,1,20231114,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100202,CUST1183,PROD1058,STORE178,2020-09-22,1,303.59,20200922,Credit Card,InStore,,59,79,1,20200922,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100203,CUST5207,PROD1464,STORE118,2024-07-12,9,2923.2000000000003,20240712,Credit Card,InStore,,465,19,1,20240712,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100204,CUST6346,PROD1223,STORE153,2024-11-26,2,1587.62,20241126,Credit Card,InStore,,224,54,1,20241126,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100205,CUST3827,PROD1182,STORE175,2023-10-11,6,3370.8,20231011,Credit Card,InStore,,183,76,1,20231011,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100206,CUST7241,PROD1437,STORE173,2021-07-14,4,2951.36,20210714,Credit Card,InStore,,438,74,1,20210714,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100207,CUST3286,PROD1243,STORE199,2021-12-21,1,549.43,20211221,Credit Card,InStore,,244,100,1,20211221,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100208,CUST6131,PROD1484,STORE161,2020-02-26,6,5646.18,20200226,Credit Card,InStore,,485,62,1,20200226,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100209,CUST8137,PROD1444,STORE110,2021-01-31,7,6830.389999999999,20210131,Credit Card,InStore,,445,11,1,20210131,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100210,CUST6217,PROD1284,STORE189,2020-01-20,2,1949.02,20200120,Credit Card,InStore,,285,90,1,20200120,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100211,CUST6471,PROD1464,STORE193,2022-05-18,6,2524.26,20220518,Credit Card,InStore,,465,94,1,20220518,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100212,CUST3349,PROD1069,STORE135,2020-09-23,3,419.94,20200923,Credit Card,InStore,,70,36,1,20200923,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100213,CUST3822,PROD1227,STORE134,2020-09-10,6,844.5,20200910,Credit Card,InStore,,228,35,1,20200910,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100214,CUST3598,PROD1417,STORE194,2021-12-26,8,2156.0,20211226,Credit Card,InStore,,418,95,1,20211226,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100215,CUST5147,PROD1220,STORE148,2025-12-06,2,1938.56,20251206,Credit Card,InStore,,221,49,1,20251206,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100216,CUST10232,PROD1245,STORE105,2025-10-20,6,1765.08,20251020,Credit Card,InStore,,246,6,1,20251020,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE100217,CUST9087,PROD1370,STORE135,2024-07-06,4,719.64,20240706,Credit Card,InStore,,371,36,1,20240706,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
