sale_id,customer_id,product_id,store_id,sale_date,quantity,total_amount
SALE100377,CUST10316,PROD1085,STORE155,2025-04-24,5,3689.2
SALE100378,CUST2655,PROD1129,STORE139,2021-10-17,2,52.34
SALE100379,CUST3422,PROD1221,STORE178,2023-04-14,4,3877.12
SALE100380,CUST2781,PROD1199,STORE131,2025-12-27,5,4884.95
SALE100381,CUST7437,PROD1388,STORE113,2021-07-27,7,3282.58
SALE100382,CUST2307,PROD1035,STORE182,2025-02-17,4,1234.32
SALE100383,CUST6718,PROD1179,STORE181,2021-09-25,8,1357.6
SALE100384,CUST2631,PROD1193,STORE134,2025-04-25,4,1508.56
SALE100385,CUST4384,PROD1483,STORE102,2024-05-19,6,5993.16
SALE100386,CUST7941,PROD1460,STORE180,2022-05-09,6,1485.72
SALE100387,CUST3015,PROD1151,STORE161,2025-04-21,8,4654.16
SALE100388,CUST6538,PROD1493,STORE156,2021-02-05,5,1307.0
SALE100389,CUST9378,PROD1165,STORE196,2021-04-16,1,241.09
SALE100390,CUST7015,PROD1193,STORE101,2023-10-03,3,1207.62
SALE100391,CUST4966,PROD1420,STORE162,2022-09-12,7,4805.150000000001
SALE100392,CUST5049,PROD1027,STORE176,2023-05-25,7,2080.26
SALE100393,CUST6596,PROD1411,STORE195,2025-08-26,2,1792.86
SALE100394,CUST8824,PROD1158,STORE127,2025-06-18,8,5117.6
SALE100395,CUST6691,PROD1395,STORE120,2023-09-27,3,1522.11
SALE100396,CUST2004,PROD1112,STORE115,2025-11-08,8,5589.36
SALE100397,CUST6127,PROD1112,STORE140,2024-05-27,6,873.1800000000001
SALE100398,CUST4796,PROD1432,STORE141,2022-10-30,9,3103.0199999999995
SALE100399,CUST5843,PROD1256,STORE146,2023-02-06,2,382.72
SALE100400,CUST4293,PROD1127,STORE103,2022-07-22,4,3961.76
SALE100401,CUST2064,PROD1155,STORE176,2021-02-28,5,1948.05
SALE100402,CUST9404,PROD1414,STORE166,2021-06-14,9,7216.2
SALE100403,CUST10325,PROD1367,STORE172,2025-04-20,1,231.69
SALE100404,CUST5199,PROD1136,STORE116,2023-11-23,2,1467.1
SALE100405,CUST9772,PROD1217,STORE180,2025-07-19,4,3531.68
SALE100406,CUST9686,PROD1444,STORE108,2022-09-22,2,254.18
SALE100407,CUST8116,PROD1421,STORE106,2023-08-08,3,1207.62
SALE100408,CUST10079,PROD1145,STORE120,2023-12-25,6,4637.22
SALE100409,CUST5080,PROD1096,STORE195,2022-02-16,8,7144.0
SALE100410,CUST3596,PROD1142,STORE137,2020-10-17,8,232.0
SALE100411,CUST1165,PROD1453,STORE193,2023-05-26,6,4257.06
SALE100412,CUST9926,PROD1104,STORE120,2025-06-03,8,918.8
SALE100413,CUST1373,PROD1450,STORE138,2023-03-09,1,506.31
SALE100414,CUST10710,PROD1052,STORE141,2022-09-03,1,373.89
SALE100415,CUST8459,PROD1081,STORE100,2025-11-04,1,370.07
SALE100416,CUST7064,PROD1441,STORE157,2022-06-09,3,412.92
SALE100417,CUST6681,PROD1493,STORE162,2023-10-15,6,1537.62
SALE100418,CUST4257,PROD1479,STORE173,2020-02-03,6,464.34
SALE100419,CUST5361,PROD1281,STORE136,2020-08-01,1,700.65
SALE100420,CUST7194,PROD1159,STORE147,2024-01-28,8,4683.68
SALE100421,CUST10392,PROD1129,STORE152,2020-11-06,8,5101.28
SALE100422,CUST9177,PROD1259,STORE130,2023-10-25,2,1279.4
SALE100423,CUST3547,PROD1451,STORE154,2022-07-01,8,6283.2
SALE100424,CUST6156,PROD1388,STORE129,2024-02-02,5,3353.7
SALE100425,CUST8454,PROD1010,STORE159,2022-04-22,2,1419.02
SALE100426,CUST6746,PROD1109,STORE181,2024-09-01,8,6591.2
SALE100427,CUST8315,PROD1426,STORE117,2020-11-13,4,3907.96
SALE100428,CUST1035,PROD1187,STORE148,2020-06-13,2,282.32
SALE100429,CUST5878,PROD1266,STORE123,2023-11-26,7,978.18
SALE100430,CUST7173,PROD1363,STORE161,2025-04-18,2,1235.66
SALE100431,CUST1060,PROD1282,STORE162,2023-05-16,1,926.34
SALE100432,CUST8505,PROD1485,STORE161,2022-11-14,3,1332.66
SALE100433,CUST7979,PROD1058,STORE101,2021-05-28,2,275.14
SALE100434,CUST2057,PROD1140,STORE177,2023-07-08,4,3928.04
SALE100435,CUST5531,PROD1435,STORE105,2025-10-17,4,1963.08
SALE100436,CUST4958,PROD1465,STORE138,2022-07-21,8,4329.68
SALE100437,CUST2435,PROD1264,STORE191,2020-11-14,8,7785.52
SALE100438,CUST4300,PROD1138,STORE137,2024-04-01,6,171.60000000000002
SALE100439,CUST9248,PROD1224,STORE125,2022-02-13,9,3394.26
SALE100440,CUST7421,PROD1163,STORE181,2025-10-11,8,3963.2
SALE100441,CUST4818,PROD1434,STORE129,2021-03-14,4,2626.68
SALE100442,CUST8498,PROD1093,STORE165,2021-10-28,4,3130.88
SALE100443,CUST3589,PROD1321,STORE106,2025-10-29,3,166.64999999999998
SALE100444,CUST1957,PROD1486,STORE143,2021-12-25,1,270.69
SALE100445,CUST10786,PROD1284,STORE129,2022-11-01,8,2718.48
SALE100446,CUST6912,PROD1098,STORE177,2022-10-17,6,1912.98
SALE100447,CUST5210,PROD1490,STORE137,2024-05-20,8,518.56
SALE100448,CUST7592,PROD1036,STORE104,2020-12-29,2,229.7
SALE100449,CUST4940,PROD1440,STORE131,2020-05-06,3,755.9399999999999
SALE100450,CUST1769,PROD1185,STORE185,2024-09-26,3,2968.56
SALE100451,CUST5354,PROD1158,STORE113,2021-07-01,4,582.12
SALE100452,CUST2858,PROD1244,STORE180,2025-02-02,5,3283.35
SALE100453,CUST4834,PROD1079,STORE144,2025-10-18,9,6366.33
SALE100454,CUST6580,PROD1421,STORE115,2022-11-07,4,3849.28
SALE100455,CUST4742,PROD1443,STORE178,2021-06-30,2,1231.94
SALE100456,CUST2575,PROD1033,STORE137,2020-12-27,3,2502.87
SALE100457,CUST6709,PROD1432,STORE175,2025-08-08,8,7240.0
SALE100458,CUST3993,PROD1369,STORE195,2020-08-25,8,6955.52
SALE100459,CUST2306,PROD1097,STORE175,2023-06-10,3,1912.98
SALE100460,CUST2164,PROD1400,STORE190,2020-06-07,1,959.57
SALE100461,CUST4313,PROD1395,STORE146,2023-02-24,3,412.92
SALE100462,CUST1960,PROD1263,STORE149,2023-11-20,2,395.9
SALE100463,CUST4492,PROD1167,STORE188,2021-01-10,2,1852.68
SALE100464,CUST4946,PROD1418,STORE168,2025-10-19,7,2131.22
SALE100465,CUST7432,PROD1332,STORE128,2021-12-20,8,6970.48
SALE100466,CUST10726,PROD1103,STORE116,2021-12-01,6,541.74
SALE100467,CUST8452,PROD1166,STORE134,2023-05-25,1,420.12
SALE100468,CUST3780,PROD1252,STORE179,2021-07-15,4,3619.76
SALE100469,CUST2229,PROD1386,STORE149,2024-07-08,2,1404.96
SALE100470,CUST7703,PROD1368,STORE108,2023-11-02,4,861.6
SALE100471,CUST10525,PROD1242,STORE169,2023-04-26,2,1521.58
SALE100472,CUST10926,PROD1257,STORE136,2020-10-06,8,1031.92
SALE100473,CUST5745,PROD1278,STORE116,2025-02-03,5,1449.9
SALE100474,CUST4599,PROD1418,STORE150,2023-11-14,4,3121.52
SALE100475,CUST7930,PROD1485,STORE152,2020-01-21,8,1174.4
SALE100476,CUST2181,PROD1247,STORE189,2020-06-25,8,7237.44
SALE100477,CUST4004,PROD1464,STORE188,2024-01-17,2,1319.54
SALE100478,CUST3514,PROD1469,STORE185,2024-01-22,9,3864.78
SALE100479,CUST7786,PROD1077,STORE119,2022-02-16,1,173.05
SALE100480,CUST3083,PROD1151,STORE133,2021-11-09,4,2596.44
SALE100481,CUST4347,PROD1149,STORE127,2022-07-07,7,3838.59
SALE100482,CUST4984,PROD1207,STORE127,2022-07-26,4,3639.04
SALE100483,CUST4607,PROD1345,STORE120,2023-12-14,9,6462.36
SALE100484,CUST8820,PROD1113,STORE176,2023-06-23,3,2649.66
SALE100485,CUST5451,PROD1364,STORE193,2024-08-27,1,407.7
SALE100486,CUST8021,PROD1282,STORE182,2021-01-27,4,3470.88
SALE100487,CUST10922,PROD1110,STORE167,2023-08-14,6,4024.44
SALE100488,CUST7932,PROD1186,STORE185,2023-11-06,4,1652.44
SALE100489,CUST3988,PROD1134,STORE178,2021-05-07,6,5993.16
SALE100490,CUST3086,PROD1455,STORE182,2021-08-20,1,208.0
SALE100491,CUST8210,PROD1369,STORE168,2021-03-10,4,3495.68
SALE100492,CUST8114,PROD1165,STORE161,2025-05-03,7,2702.91
SALE100493,CUST1362,PROD1396,STORE135,2024-10-21,8,2055.44
SALE100494,CUST5648,PROD1211,STORE151,2022-03-14,2,1602.42
SALE100495,CUST2903,PROD1347,STORE160,2021-10-25,8,2603.04
SALE100496,CUST2459,PROD1432,STORE180,2020-12-09,6,170.04
SALE100497,CUST7947,PROD1298,STORE117,2022-09-04,7,453.74
SALE100498,CUST1542,PROD1399,STORE194,2023-01-07,3,397.74
SALE100499,CUST2799,PROD1182,STORE150,2021-11-27,7,6368.32
SALE100500,CUST8128,PROD1364,STORE108,2021-02-09,5,2640.1
SALE100501,CUST1239,PROD1076,STORE130,2021-01-19,1,551.42
SALE100502,CUST8315,PROD1396,STORE165,2021-08-12,5,854.35
SALE100503,CUST3893,PROD1163,STORE191,2025-12-22,7,1770.37
SALE100504,CUST7119,PROD1351,STORE174,2021-07-17,3,1384.74
SALE100505,CUST6944,PROD1033,STORE117,2020-10-17,7,4350.22
SALE100506,CUST7117,PROD1208,STORE158,2022-07-30,2,1401.3
SALE100507,CUST8623,PROD1327,STORE143,2024-06-27,5,4295.75
SALE100508,CUST1060,PROD1447,STORE185,2023-10-30,5,2554.05
SALE100509,CUST9216,PROD1435,STORE125,2025-08-23,3,2012.22
SALE100510,CUST4436,PROD1177,STORE107,2025-11-07,8,1734.32
SALE100511,CUST8463,PROD1351,STORE145,2021-05-08,7,6838.93
SALE100512,CUST1367,PROD1043,STORE113,2020-10-09,6,2068.68
SALE100513,CUST5212,PROD1019,STORE119,2023-06-24,1,882.9
SALE100514,CUST5112,PROD1172,STORE160,2022-10-10,6,4086.24
SALE100515,CUST7362,PROD1418,STORE116,2021-05-26,9,3009.96
SALE100516,CUST10006,PROD1336,STORE133,2024-06-23,7,978.18
SALE100517,CUST8392,PROD1062,STORE116,2025-05-24,4,1014.4
SALE100518,CUST3654,PROD1381,STORE104,2021-04-01,9,2241.0
SALE100519,CUST2876,PROD1198,STORE178,2023-11-01,9,5827.95
SALE100520,CUST4863,PROD1071,STORE175,2020-09-05,4,2289.44
SALE100521,CUST4727,PROD1023,STORE107,2022-02-12,1,300.09
SALE100522,CUST5268,PROD1092,STORE165,2021-03-16,3,831.9300000000001
SALE100523,CUST6239,PROD1396,STORE156,2025-02-07,6,3044.2200000000003
SALE100524,CUST2591,PROD1467,STORE157,2025-11-04,5,4888.6
SALE100525,CUST7445,PROD1274,STORE135,2020-04-27,5,1496.15
SALE100526,CUST8138,PROD1060,STORE138,2025-02-20,5,3648.85
SALE100527,CUST4799,PROD1169,STORE197,2022-09-17,2,457.9
SALE100528,CUST1432,PROD1137,STORE166,2025-07-09,7,5466.37
SALE100529,CUST6509,PROD1466,STORE158,2025-09-29,4,1595.0
SALE100530,CUST9569,PROD1191,STORE168,2022-07-06,7,4543.77
SALE100531,CUST5327,PROD1388,STORE152,2024-11-23,5,1815.7
SALE100532,CUST1881,PROD1280,STORE161,2022-11-16,9,3997.980000000001
SALE100533,CUST2820,PROD1276,STORE128,2020-10-17,1,943.16
SALE100534,CUST3116,PROD1315,STORE155,2021-11-21,1,73.32
SALE100535,CUST6884,PROD1040,STORE161,2025-01-30,3,1332.66
SALE100536,CUST1370,PROD1413,STORE164,2020-11-30,6,3425.6400000000003
SALE100537,CUST8073,PROD1417,STORE137,2020-05-01,9,2616.12
SALE100538,CUST8651,PROD1109,STORE133,2022-04-14,5,4883.450000000001
SALE100539,CUST10776,PROD1166,STORE187,2025-02-26,1,380.08
SALE100540,CUST6219,PROD1187,STORE139,2021-05-11,9,5595.3
SALE100541,CUST9153,PROD1375,STORE162,2022-08-26,8,7675.12
SALE100542,CUST2635,PROD1145,STORE170,2023-06-15,6,2478.66
SALE100543,CUST1129,PROD1354,STORE168,2024-02-13,7,5098.38
SALE100544,CUST5295,PROD1253,STORE184,2024-12-29,7,3214.1200000000003
SALE100545,CUST10316,PROD1004,STORE164,2023-09-29,9,5992.92
SALE100546,CUST3637,PROD1461,STORE193,2020-07-13,6,4900.92
SALE100547,CUST8788,PROD1361,STORE189,2022-03-28,9,7210.89
SALE100548,CUST4250,PROD1298,STORE181,2022-04-08,6,4095.6
SALE100549,CUST2435,PROD1455,STORE122,2023-09-27,2,543.82
SALE100550,CUST5192,PROD1282,STORE145,2022-02-23,8,3235.6
SALE100551,CUST2579,PROD1342,STORE190,2023-01-11,3,1771.9499999999998
SALE100552,CUST4859,PROD1476,STORE149,2025-11-12,8,6966.32
SALE100553,CUST7498,PROD1135,STORE170,2025-01-12,1,951.44
SALE100554,CUST2325,PROD1487,STORE176,2024-07-27,4,2025.24
SALE100555,CUST9292,PROD1214,STORE131,2025-11-10,7,6933.08
SALE100556,CUST5432,PROD1034,STORE193,2021-09-27,5,1902.15
SALE100557,CUST5985,PROD1472,STORE186,2024-02-18,3,956.49
SALE100558,CUST8083,PROD1194,STORE133,2021-09-07,2,1098.86
SALE100559,CUST7720,PROD1008,STORE181,2020-09-24,8,3040.64
SALE100560,CUST1372,PROD1459,STORE119,2025-03-19,9,1690.29
SALE100561,CUST4168,PROD1026,STORE120,2025-08-10,7,203.0
SALE100562,CUST2506,PROD1463,STORE141,2021-10-27,3,2923.53
SALE100563,CUST7424,PROD1062,STORE178,2021-10-22,9,2401.47
SALE100564,CUST10218,PROD1440,STORE155,2022-07-14,9,1510.38
SALE100565,CUST7653,PROD1252,STORE143,2020-07-21,9,207.9
SALE100566,CUST4527,PROD1251,STORE136,2021-09-17,5,2465.9
SALE100567,CUST3251,PROD1392,STORE159,2024-08-19,9,5937.93
SALE100568,CUST1243,PROD1287,STORE120,2023-12-07,7,2541.98
SALE100569,CUST1374,PROD1457,STORE104,2022-12-14,7,4165.490000000001
SALE100570,CUST5161,PROD1000,STORE129,2023-10-03,7,1717.52
SALE100571,CUST3512,PROD1336,STORE176,2021-01-16,2,760.16
SALE100572,CUST7514,PROD1107,STORE141,2022-03-02,3,1238.01
SALE100573,CUST6999,PROD1376,STORE108,2023-04-02,3,198.84
SALE100574,CUST7341,PROD1457,STORE118,2023-04-04,1,741.87
SALE100575,CUST9993,PROD1060,STORE127,2023-07-30,9,583.3799999999999
SALE100576,CUST6250,PROD1419,STORE102,2025-04-17,3,915.9
SALE100577,CUST5471,PROD1077,STORE130,2021-06-16,9,2209.59
SALE100578,CUST4983,PROD1173,STORE107,2020-12-29,6,5037.42
SALE100579,CUST5935,PROD1137,STORE125,2025-09-18,7,5876.990000000001
SALE100580,CUST3028,PROD1493,STORE169,2022-06-18,3,202.35
SALE100581,CUST7941,PROD1368,STORE162,2022-08-06,6,5299.32
SALE100582,CUST2443,PROD1213,STORE124,2025-12-03,7,1903.37
SALE100583,CUST3785,PROD1227,STORE155,2021-02-26,7,2888.69
SALE100584,CUST1945,PROD1361,STORE122,2022-06-16,3,220.53000000000003
SALE100585,CUST1848,PROD1276,STORE161,2021-04-02,2,1913.04
SALE100586,CUST1319,PROD1155,STORE145,2024-01-08,8,6237.04
SALE100587,CUST8640,PROD1098,STORE124,2022-11-01,3,1522.11
SALE100588,CUST10658,PROD1466,STORE173,2022-01-16,6,3958.62
SALE100589,CUST6370,PROD1026,STORE102,2023-08-01,8,6211.92
SALE100590,CUST5669,PROD1458,STORE119,2020-07-25,8,6237.04
SALE100591,CUST4178,PROD1344,STORE102,2025-01-27,2,869.02
SALE100592,CUST8441,PROD1077,STORE165,2024-03-05,9,2436.21
SALE100593,CUST3093,PROD1051,STORE159,2024-11-15,2,342.64
SALE100594,CUST6088,PROD1090,STORE136,2022-08-28,3,2832.93
SALE100595,CUST10790,PROD1102,STORE140,2020-04-16,7,1993.9500000000005
SALE100596,CUST4094,PROD1261,STORE177,2022-10-25,6,5942.64
SALE100597,CUST8782,PROD1093,STORE143,2021-05-06,5,4709.8
SALE100598,CUST2356,PROD1435,STORE120,2020-02-15,2,85.48
SALE100599,CUST1759,PROD1320,STORE129,2023-09-11,3,2878.71
SALE100600,CUST5496,PROD1038,STORE120,2024-10-08,2,1243.4
SALE100601,CUST4387,PROD1446,STORE172,2020-02-19,2,943.3
SALE100602,CUST2340,PROD1260,STORE174,2025-10-09,1,610.33
SALE100603,CUST6785,PROD1393,STORE189,2021-10-14,6,3436.5
SALE100604,CUST6262,PROD1050,STORE107,2023-07-29,2,1080.56
SALE100605,CUST1877,PROD1002,STORE126,2022-10-07,4,2283.76
SALE100606,CUST8997,PROD1405,STORE113,2022-06-02,8,7239.52
SALE100607,CUST1081,PROD1306,STORE128,2024-05-06,4,923.4
SALE100608,CUST3246,PROD1213,STORE180,2024-12-16,3,1826.4
SALE100609,CUST5594,PROD1373,STORE116,2024-04-08,2,334.76
SALE100610,CUST5274,PROD1106,STORE119,2022-09-13,4,2810.52
SALE100611,CUST4670,PROD1001,STORE100,2023-05-15,3,466.44
SALE100612,CUST7325,PROD1487,STORE199,2021-02-08,6,3436.5
SALE100613,CUST10994,PROD1102,STORE145,2020-05-19,8,7955.68
SALE100614,CUST10630,PROD1400,STORE160,2023-05-14,6,5580.0
SALE100615,CUST6947,PROD1318,STORE161,2020-10-21,1,105.14
SALE100616,CUST10358,PROD1092,STORE193,2023-08-05,1,80.33
SALE100617,CUST5728,PROD1333,STORE130,2023-11-18,6,5839.14
SALE100618,CUST2080,PROD1473,STORE123,2023-05-10,6,5658.96
SALE100619,CUST5545,PROD1460,STORE189,2025-10-01,3,1717.08
SALE100620,CUST2896,PROD1255,STORE162,2024-12-28,2,1904.72
SALE100621,CUST9823,PROD1429,STORE150,2021-06-24,3,2648.7
SALE100622,CUST4049,PROD1348,STORE134,2024-04-27,7,6695.639999999999
SALE100623,CUST7432,PROD1235,STORE173,2021-12-05,8,2578.16
SALE100624,CUST3978,PROD1166,STORE184,2024-12-31,9,3638.16
SALE100625,CUST6661,PROD1330,STORE188,2021-11-21,2,388.66
SALE100626,CUST7195,PROD1169,STORE149,2025-01-16,9,5596.56
SALE100627,CUST8641,PROD1297,STORE179,2023-05-08,2,1213.48
SALE100628,CUST9629,PROD1206,STORE176,2025-08-18,9,7475.849999999999
SALE100629,CUST6312,PROD1143,STORE192,2022-12-01,8,1881.12
SALE100630,CUST4963,PROD1145,STORE158,2024-01-20,8,3305.36
SALE100631,CUST3202,PROD1467,STORE150,2025-08-13,3,1261.56
SALE100632,CUST10684,PROD1249,STORE106,2023-06-24,9,3588.75
SALE100633,CUST3437,PROD1186,STORE177,2024-12-07,4,1717.68
SALE100634,CUST8000,PROD1291,STORE164,2025-10-04,6,171.60000000000002
SALE100635,CUST3321,PROD1496,STORE144,2022-12-13,6,4118.700000000001
SALE100636,CUST3360,PROD1179,STORE105,2025-02-15,6,2111.4
SALE100637,CUST1337,PROD1348,STORE152,2024-08-01,9,7940.61
SALE100638,CUST1073,PROD1246,STORE124,2024-08-07,7,2835.28
SALE100639,CUST1740,PROD1354,STORE112,2022-01-09,9,2276.19
SALE100640,CUST4248,PROD1025,STORE194,2022-09-07,1,465.26
SALE100641,CUST1739,PROD1001,STORE184,2023-03-14,4,1963.08
SALE100642,CUST6390,PROD1063,STORE161,2022-01-03,9,2609.82
SALE100643,CUST5669,PROD1056,STORE136,2023-04-27,4,791.8
SALE100644,CUST9608,PROD1420,STORE139,2023-06-15,2,1439.38
SALE100645,CUST9604,PROD1040,STORE144,2024-04-21,4,2092.08
SALE100646,CUST5267,PROD1273,STORE118,2022-12-23,5,2012.7
SALE100647,CUST1178,PROD1096,STORE117,2021-04-18,3,232.17
SALE100648,CUST6960,PROD1154,STORE162,2023-10-02,8,2425.44
SALE100649,CUST3469,PROD1419,STORE161,2024-04-16,1,29.0
SALE100650,CUST9977,PROD1442,STORE112,2022-10-14,9,2693.07
SALE100651,CUST5239,PROD1439,STORE107,2023-04-06,1,798.43
SALE100652,CUST1707,PROD1011,STORE140,2025-11-23,4,613.6
SALE100653,CUST10557,PROD1418,STORE112,2023-02-25,2,1414.74
SALE100654,CUST6616,PROD1000,STORE198,2023-07-30,8,4058.96
SALE100655,CUST4165,PROD1112,STORE152,2023-01-06,3,1213.35
SALE100656,CUST6330,PROD1357,STORE123,2022-11-13,7,6095.53
SALE100657,CUST8687,PROD1330,STORE183,2020-08-31,6,5385.4800000000005
SALE100658,CUST10015,PROD1486,STORE112,2022-07-01,6,5154.9
SALE100659,CUST6146,PROD1317,STORE198,2023-04-19,8,332.16
SALE100660,CUST9836,PROD1231,STORE152,2025-08-27,3,1866.9
SALE100661,CUST9281,PROD1003,STORE132,2025-12-13,6,4637.22
SALE100662,CUST4695,PROD1477,STORE116,2025-05-09,6,1494.0
SALE100663,CUST6715,PROD1270,STORE165,2025-06-16,2,840.24
SALE100664,CUST5754,PROD1263,STORE190,2020-05-17,3,872.04
SALE100665,CUST3656,PROD1413,STORE134,2023-10-01,2,265.16
SALE100666,CUST10599,PROD1334,STORE132,2025-07-31,1,553.33
SALE100667,CUST6612,PROD1323,STORE138,2024-07-05,5,1083.95
SALE100668,CUST9579,PROD1286,STORE170,2025-04-01,8,5736.8
SALE100669,CUST2682,PROD1099,STORE168,2022-06-11,7,648.13
SALE100670,CUST9397,PROD1175,STORE187,2020-09-22,5,637.7
SALE100671,CUST6778,PROD1283,STORE186,2024-05-25,7,985.25
SALE100672,CUST3316,PROD1486,STORE194,2024-03-26,2,749.8
SALE100673,CUST7767,PROD1092,STORE198,2023-07-07,1,760.79
SALE100674,CUST9007,PROD1305,STORE180,2025-11-26,5,3901.9
SALE100675,CUST7957,PROD1051,STORE189,2020-05-13,6,5942.64
SALE100676,CUST4792,PROD1405,STORE100,2024-11-10,7,2561.3700000000003
SALE100677,CUST3136,PROD1171,STORE172,2024-06-24,6,4200.18
SALE100678,CUST7445,PROD1250,STORE190,2025-04-16,7,1096.62
SALE100679,CUST7527,PROD1038,STORE128,2025-09-29,5,1948.05
SALE100680,CUST7363,PROD1332,STORE167,2020-05-22,3,2859.78
SALE100681,CUST1165,PROD1205,STORE113,2022-04-19,2,815.4
SALE100682,CUST1434,PROD1223,STORE121,2024-10-21,7,4834.27
SALE100683,CUST2968,PROD1221,STORE190,2023-09-19,4,1128.32
SALE100684,CUST2228,PROD1245,STORE111,2022-07-10,2,1401.3
SALE100685,CUST10220,PROD1087,STORE197,2024-07-20,9,7567.2
SALE100686,CUST6104,PROD1366,STORE147,2020-03-28,6,3958.62
SALE100687,CUST6043,PROD1447,STORE136,2022-04-07,5,3709.35
SALE100688,CUST2198,PROD1152,STORE112,2024-06-04,8,2377.44
SALE100689,CUST8579,PROD1139,STORE134,2020-01-24,7,4356.099999999999
SALE100690,CUST4406,PROD1118,STORE167,2025-08-04,4,3141.6
SALE100691,CUST5966,PROD1215,STORE190,2021-09-21,9,6361.650000000001
SALE100692,CUST6517,PROD1204,STORE115,2023-06-28,8,4955.2
SALE100693,CUST4588,PROD1330,STORE105,2022-05-07,5,108.0
SALE100694,CUST5822,PROD1157,STORE147,2023-01-25,3,915.9
SALE100695,CUST6391,PROD1313,STORE132,2022-08-12,7,765.0300000000001
SALE100696,CUST8197,PROD1244,STORE147,2023-02-21,5,2311.7
SALE100697,CUST10166,PROD1228,STORE179,2023-07-19,5,3033.7
SALE100698,CUST8338,PROD1327,STORE158,2023-05-26,1,621.46
SALE100699,CUST2227,PROD1107,STORE114,2024-01-29,1,685.0
SALE100700,CUST8387,PROD1125,STORE172,2021-05-07,4,3175.24
SALE100701,CUST3582,PROD1087,STORE158,2021-05-24,3,1875.78
SALE100702,CUST8278,PROD1041,STORE180,2023-06-08,7,3604.44
SALE100703,CUST2492,PROD1401,STORE148,2022-12-01,4,3639.04
SALE100704,CUST4767,PROD1152,STORE146,2020-01-12,3,2648.76
SALE100705,CUST2154,PROD1130,STORE166,2021-09-21,5,3536.85
SALE100706,CUST8833,PROD1239,STORE118,2022-05-02,9,1033.65
SALE100707,CUST10853,PROD1086,STORE119,2020-08-29,4,2226.24
SALE100708,CUST2664,PROD1186,STORE182,2025-03-25,5,3710.8
SALE100709,CUST4423,PROD1440,STORE126,2022-10-13,5,3534.25
SALE100710,CUST1184,PROD1194,STORE129,2021-10-18,1,787.3
SALE100711,CUST8278,PROD1007,STORE167,2022-12-18,2,1449.68
SALE100712,CUST6074,PROD1411,STORE137,2022-06-22,9,131.85
SALE100713,CUST8726,PROD1129,STORE154,2021-03-01,6,2415.24
SALE100714,CUST6209,PROD1274,STORE149,2024-12-05,1,153.4
SALE100715,CUST3765,PROD1483,STORE136,2025-07-28,4,3961.76
SALE100716,CUST2676,PROD1242,STORE131,2022-01-01,6,1079.46
SALE100717,CUST7462,PROD1239,STORE127,2022-09-20,7,463.96
SALE100718,CUST1293,PROD1057,STORE139,2022-06-17,9,4163.849999999999
SALE100719,CUST5051,PROD1089,STORE182,2023-10-10,1,420.12
SALE100720,CUST5983,PROD1012,STORE131,2025-03-17,7,2159.92
SALE100721,CUST9092,PROD1135,STORE153,2023-07-10,2,606.36
SALE100722,CUST10576,PROD1128,STORE175,2020-11-02,1,405.04
SALE100723,CUST8769,PROD1458,STORE156,2024-11-25,6,4893.96
SALE100724,CUST4869,PROD1446,STORE138,2022-09-12,4,92.4
SALE100725,CUST10268,PROD1446,STORE167,2024-08-08,5,177.04999999999998
SALE100726,CUST4796,PROD1114,STORE170,2024-09-03,4,1629.0
SALE100727,CUST6393,PROD1038,STORE175,2022-06-18,6,1952.28
SALE100728,CUST9832,PROD1407,STORE136,2023-04-28,8,2896.48
SALE100729,CUST2506,PROD1143,STORE174,2020-07-14,1,670.74
SALE100730,CUST9385,PROD1306,STORE103,2021-07-16,4,777.32
SALE100731,CUST8213,PROD1390,STORE127,2025-09-21,9,7567.2
SALE100732,CUST2146,PROD1299,STORE117,2022-10-11,8,2960.56
SALE100733,CUST3737,PROD1290,STORE183,2022-03-29,8,3638.4
SALE100734,CUST6630,PROD1429,STORE129,2025-09-24,4,1659.84
SALE100735,CUST2345,PROD1430,STORE195,2023-08-11,9,888.39
SALE100736,CUST2365,PROD1073,STORE161,2022-01-04,9,1447.47
SALE100737,CUST3482,PROD1249,STORE132,2024-07-04,2,1275.32
SALE100738,CUST10542,PROD1081,STORE117,2021-04-05,1,909.76
SALE100739,CUST8075,PROD1486,STORE129,2024-03-04,7,1974.56
SALE100740,CUST9676,PROD1031,STORE142,2020-03-26,2,1449.68
SALE100741,CUST3199,PROD1087,STORE120,2024-11-15,1,639.7
SALE100742,CUST3170,PROD1172,STORE153,2023-07-26,3,1320.21
SALE100743,CUST3130,PROD1484,STORE140,2024-07-09,9,8337.06
SALE100744,CUST6222,PROD1160,STORE107,2025-06-22,2,50.9
SALE100745,CUST1089,PROD1423,STORE119,2025-10-09,5,2958.6000000000004
SALE100746,CUST9942,PROD1291,STORE166,2024-09-25,4,685.28
SALE100747,CUST4185,PROD1022,STORE122,2023-05-14,9,7185.87
SALE100748,CUST9347,PROD1006,STORE153,2022-11-15,1,990.44
SALE100749,CUST9021,PROD1482,STORE140,2022-10-03,9,1872.0
SALE100750,CUST2537,PROD1058,STORE162,2023-01-27,1,779.63
SALE100751,CUST3313,PROD1260,STORE123,2025-11-04,1,228.95
SALE100752,CUST2873,PROD1285,STORE119,2024-08-12,4,1629.0
SALE100753,CUST6184,PROD1495,STORE141,2025-11-27,8,1831.6
